Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.60490103,5.361746593,4.751682079,5.248370483,3.625023063,4.180609921,4.000543404,3.675153581,6.306959748,5.300139907,4.485036456,3.676300973,5.515947182,3.55262483,-1.5827122,3.801210588,2.993838261,3.552383122,3.125276098,1.128687868,0.578960627,1.974348955,0.689995895,0.948111517,1.054121301,1.759954642,1.9774927,4.153395783,3.780015355,2.401647822,0.489793535,1.095401359,-1.058288111,1.978009422,1.738505551,1.054560163,1.97492975,3.20752635,2.890692418,3.214280673,1.24418882,0.402714806,0.111081739,2.075364595,0.89976454,1.737540033,1.792982211,-0.303759657,-3.371737206,1.447008132,1.699612965,-0.17120673,0.05991638,0.479077572,0.754024352,0.829056665,1.994998447,1.513874551,1.286711568,-8.309411506
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.140593352,0.320306472,1.238934399,1.325791888,4.735648969,1.333594536,5.523031141,-2.531710675,5.516749966,-3.876026639,-6.201231594,3.104301119,1.785508638,5.189190234,2.391633294,0.681339667,1.690882858,-2.827454617,2.512008711,0.640548868,-0.960209391,-1.566869624,1.66055815,2.314039053,2.657908896,-2.860302471,-4.967408213,-3.689665114,3.236354581,-0.316499162,1.534322533,-0.837259216,0.159040443,
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,13.66159006,6.295039129,4.803517135,3.096761482,6.61375568,2.629581715,2.060300446,0.387284363,5.859857725,6.526657014,8.185945783,9.317195851,8.199760411,36.88849182,16.83424656,32.78322598,-14.50375879,-25.78468365,-1.894324598,0.075435195,2.504268179,-5.537676066,2.897643177,4.696584358,-4.929588515,-3.481153283,-19.40438289,9.755542397,5.579131373,2.33623867,3.253359367,-5.67950441,1.201346607,1.016767847,2.293845985,1.018650138,3.108369486,0.937098804,-11.13491889,-4.223428104,-0.271911474,-2.595249372,-0.203297917,-1.827494702,-0.038249644,-5.497409724,2.954273423,-6.235720923,-3.085416602,3.448828772,3.24685306,1.338142101,1.720683274,0.619753592,0.471417196,-0.969040474,-2.297541168,-1.748600239,1.39471442,-3.680303895
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.899261982,0.248518863,4.09246874,4.849644927,1.488048483,1.014665361,2.234412369,4.929076844,1.501172983,2.969468005,3.073314202,3.968556117,6.318245024,-2.545877181,-1.466335253,2.93558915,2.491437836,4.198675366,3.655965787,-2.148387262,-0.822285224,2.031455553,4.186321396,2.107380161,3.91131913,2.911710297,5.168872206,5.497880636,2.310928726,0.433081158,-1.408485797,0.129933072,2.244410544,3.581967475,2.260783662,2.23097214,4.705275518,3.406000193,2.951382816,3.137048707,2.335608835,1.747098159,2.841890949,1.705979789,2.251207625,1.941718415,1.566623873,-1.060538311,-4.836486606,1.277032008,0.487316783,0.72754308,1.504018213,2.107964421,1.555182753,0.954371856,1.051454353,0.640926666,0.80056042,-10.29885128
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,6.312988551,5.212909578,3.513144991,3.802346551,10.97508433,1.410043176,1.802464904,5.549076519,7.867551067,6.591379526,5.335256754,6.170393957,6.803758597,6.582675934,3.698496956,4.407430052,1.141571357,3.389253869,4.530536386,4.025674941,-8.98724497,0.449324461,4.515580134,-7.438647122,-14.76515732,-21.65309529,-45.32510667,-29.84129006,-9.009992894,6.528767015,15.31019682,14.12142425,5.687769083,5.007586678,3.838100069,6.443911043,6.424463063,11.81131435,6.451674622,10.28800429,10.04357676,13.16775225,2.730182663,-2.790940254,7.027385327,8.264988721,7.155378254,3.933646408,4.382901471,2.860094243,2.844902055,4.828569855,4.883854929,5.162618817,-6.004005115
Ghana,GHA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.211800647,0.816352044,1.142870963,-0.838096937,-1.446910345,-6.693059197,0.649745412,-1.910305846,3.539608091,7.016966468,2.428331635,-5.196480725,0.024487533,4.05166969,-14.50858733,-5.546926676,0.342947318,6.480479021,-4.455139227,-1.807378158,-5.987494016,-9.54246067,-7.392914922,5.388753414,1.984498413,2.152846597,1.80090274,2.636433454,2.110767246,0.392153057,2.276612652,0.919753728,1.898435176,0.462525125,1.344209241,1.916216594,1.598729447,2.14417664,1.873790719,1.190821343,1.483403716,1.973759262,2.645163469,3.00859053,3.267291707,3.716463051,1.68911797,6.37107282,2.211067138,5.249330591,11.31541078,6.733555675,4.847518049,0.525773635,-0.170049052,1.076960496,5.754348551,3.896614301,4.229181257,-1.702517011
Gibraltar,GIB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238987165,3.088904623,0.883850647,1.28904393,-0.254662033,0.486273929,2.285391526,1.269241828,1.895045602,1.744277171,2.459577655,1.024252541,1.312020999,0.189608638,1.486591648,3.094712681,-0.683348241,0.360763118,0.918509748,-0.96124504,4.452467487,1.773827012,-3.362002836,2.471781262,3.298362323,3.612712137,1.647934006,1.295929288,1.272744537,7.92853485,7.292111815,3.387515218,2.6933842,4.04316299
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,-2.612148459,6.586090602,-0.433492645,3.142065705,-2.929880733,-2.672979981,6.019936092,2.677237434,8.910176705,3.920782395,0.041837385,2.790327546,-4.564609799,2.85443906,0.12771598,-3.768962627,7.385534471,-0.101448427,-4.762891748,-0.559957777,-2.461191074,-0.598332548,1.016194637,-0.772063191,-0.743981495,-0.123188881,-0.229660746,-2.89892644,-2.189363154,-0.895082544,1.716707286,0.356689186,3.151308199,2.250232431,2.504655437,-6.294780752,3.504378695,3.716660241,-5.33865336,-3.536144128,0.001805761,3.146012797,3.540486994,2.78270338,-10.86161369,2.099381776,-0.2017194,-4.346060998,0.973886804,-1.058018639,1.75610362,4.121817763,3.002766593,-2.853851425
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-5.706319079,4.319002857,-0.741358996,2.973605018,6.674606135,4.340014942,-7.328488979,13.0667067,1.653297612,-16.70014237,16.36242331,2.065940112,-5.703337135,6.409420956,1.671861117,-3.057672602,0.619922111,2.325258336,3.793299328,3.762844137,2.754978359,-1.162172139,-0.157231549,0.981433984,2.242198658,9.391277729,4.462167937,-29.46196507,-0.927888633,3.30564338,0.040375274,-3.143850844,-1.691837615,0.399087996,1.828782902,-0.115545092,0.778358963,0.679283268,0.792691755,1.953241875,5.291510584,-4.283799432,0.544735071,-1.670703692,3.398630327,3.566521842,3.270713428,-1.210551693,1.964201464,-4.734913754
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.007349413,-5.075720494,-3.02575286,-6.101220549,6.31202125,-6.805590374,0.631793994,-0.462552264,-4.058315266,-4.704016641,-4.144935059,30.39961031,7.344881975,12.66005579,13.30752276,60.41984022,140.3670241,18.89061876,20.63780043,13.45250536,56.78893599,14.61346907,9.261755057,32.17060875,11.67424809,2.904220783,10.06409587,12.44132618,-3.237158524,-12.9827464,1.858554846,3.656596131,-8.160645827,-3.68833399,-12.7113392,-12.31359342,-9.167724698,-9.600231963,-9.23893173,-8.079632568
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,12.30979498,-0.231362329,11.43081233,9.013661857,10.25106144,5.711672987,4.812395862,6.508586932,11.15673445,8.400822078,7.374326397,9.446392041,7.602607936,-6.78208577,5.373056173,5.205082839,1.610302334,5.865272124,2.002457274,-0.306899554,-2.432460677,-1.740252385,-1.65240215,1.503671141,2.112295712,0.185738003,-2.585124064,3.909777617,3.259729211,-1.052232898,1.869834751,-0.066299421,-2.177150695,1.490559307,1.623825017,2.409843195,3.970082029,3.320699507,2.678099397,3.495563637,3.591652702,3.542622862,5.542361227,4.801378594,0.304568248,5.335601529,3.010984003,-0.599389627,-4.552117473,-5.600777549,-10.01628094,-6.578538058,-2.033969318,1.371147996,0.246412269,-0.075115347,1.481339542,1.7652299,1.964026847,-8.196078341
Grenada,GRD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,6.659588329,6.199203761,-1.014056419,-0.234060464,1.30459292,0.515610949,0.989560813,4.409410648,6.948177339,9.929166035,4.329874497,5.045932728,4.664796289,1.244706278,-1.564449844,-3.029709476,0.556291554,1.17117752,3.696848675,4.432345171,11.25401173,6.474647127,4.4718151,-2.408242852,3.044078851,9.077703052,-0.974036142,12.93849632,-4.251491961,5.87626038,0.685259166,-6.904598969,-0.923352377,0.237495487,-1.767795656,1.670160948,6.62647792,5.760411235,3.114685032,3.867181416,3.603856291,1.47802919,-11.63863332
Greenland,GRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,11.14456573,3.759157601,5.280208863,4.638514055,0.443324334,5.746010905,9.483179544,6.44767947,4.01494748,7.377089859,-0.913783646,-5.347625298,2.265770795,-6.259164456,2.682173806,6.496777011,4.345640616,4.25465948,5.695173007,-12.19586644,0.066511142,-4.768523541,-4.855881783,5.35180564,3.170996427,1.348010103,1.28773187,7.565899781,1.377884445,6.911024645,0.999463557,-1.424258359,4.143053963,6.632323711,4.943236044,5.855030281,2.748781079,6.593978749,0.874906571,0.695314556,-0.470283635,1.536976945,-0.726861643,5.091927333,-2.214918882,4.547808581,0.493586865,3.492548261,,
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.280592758,0.540717686,6.386339303,1.648960347,1.428942428,2.594207522,1.293633479,5.898810139,2.059376016,3.090046342,3.045655102,4.816581903,4.327516632,3.964515613,-0.325594655,5.009461909,5.410429224,2.608521672,2.24132628,1.203545013,-1.927105348,-6.073412238,-5.182241878,-2.219224885,-3.309301596,-2.586193265,0.716620871,1.055831837,1.113687529,0.321449601,0.907587443,2.122476905,1.309862393,1.474719158,2.405489384,0.513474287,1.931911658,2.542652473,1.415353686,1.117529149,-0.096568139,1.48038852,0.348007859,0.968363113,1.152934092,3.238219371,4.25714893,1.321659783,-1.395470656,1.01189486,2.28579517,1.16050889,1.888642581,2.653911909,2.346295146,0.989365749,1.415648841,1.681706931,2.258711898,-3.004903397
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527535239,6.243879975,3.438180125,-3.800091091,0.591037617,1.913329816,0.315683902,2.130483334,-0.079646769,1.942337691,1.420992009,1.418773248,0.299915105,-0.492462435,0.07146292,-1.790398205,1.050762101,
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.587429555,-1.732014178,-14.57447717,8.696895912,8.161859744,3.229540941,2.562922481,-0.489196182,5.518210659,2.896747684,1.848075544,-4.42450736,0.140598201,6.544281876,7.319280618,0.425542677,-3.70152431,-2.788473693,-2.61076047,1.225841646,1.290897327,-13.13624285,-6.517652938,-4.571043263,3.034715283,-0.123826879,1.831327741,-2.819817117,-4.271369017,-2.770808095,5.891046039,7.164969528,7.379722455,7.85239366,4.700057884,8.02604044,6.576544842,-1.131658429,3.523518568,-0.973072906,2.487043655,1.18925012,-0.679299402,1.482317919,-2.006016522,5.104395194,7.170882264,1.55927348,3.752010446,3.542557288,4.975155647,4.913654436,3.121844918,1.141583271,0.154462663,3.27859702,3.218644306,3.932991867,4.84569979,42.78925938
High income,HIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.442344359,4.451306475,4.133227471,5.222400618,4.232637423,4.894913407,3.659026686,5.23255513,4.750877191,1.600536916,2.72481389,4.572639131,5.352763795,0.135336767,-0.913719288,4.219556829,3.111965523,3.339302732,3.290811753,0.579680425,1.081737328,-0.718547258,1.979465945,3.810831941,2.845047317,2.570172409,2.764011838,4.123811363,3.208053172,2.444011655,0.779532791,1.457800785,0.345343033,2.375132373,1.997311465,2.309254434,2.704114356,2.076624271,2.610619998,3.400957863,0.842968931,0.841817169,1.529591422,2.608255257,2.1369271,2.352966477,1.981309305,-0.444201123,-4.018304193,2.304719204,1.363736025,0.687653446,0.859901009,1.447634582,1.794454584,1.144109896,1.873971455,1.737219932,1.185884156,-5.026352499
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,9.550611488,11.84829159,6.034017382,11.66939914,0.897431575,-0.932054123,1.225005259,9.57968752,6.583489751,5.00417427,8.511445348,9.15592639,-0.771085471,-1.395473058,14.71395038,10.12426355,6.31715242,5.623210519,7.207041383,6.72492728,1.363822652,4.378946682,8.898128841,-0.319495059,9.681191158,12.26264714,7.603400261,1.222979412,3.497442252,4.829077786,5.346715856,4.392377134,3.674793728,0.366550226,-0.267979927,4.228324323,-6.665052589,1.532282723,6.718478978,-0.177491526,1.207464663,3.259892525,7.855590954,6.92005191,6.347375637,5.553520094,1.518772106,-2.668971775,5.986389842,4.112123308,0.58377083,2.687928447,2.043132352,1.519978171,1.538646571,3.017315978,2.027927692,-2.418395612,-5.760112706
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.951192256,2.858241973,0.727095458,2.488523571,5.971434174,2.371645262,2.925212246,3.505002918,-2.275172907,0.60803919,0.966981296,2.680664789,4.713446054,-4.142048542,-0.914111042,7.173482383,7.036313883,2.740221111,2.395461389,-2.453217808,-4.207779557,-5.022455892,-2.115244623,3.166008851,2.510049393,2.247398804,3.540592334,-1.186573984,-0.209584948,-0.124952526,-6.036443707,3.119156541,3.539594255,-2.579254701,3.212493781,-1.004307444,1.641476782,0.680885925,-3.478046078,4.396736963,0.024209647,1.098739428,1.942219727,3.655901373,3.547847381,4.120046637,3.819035508,1.979591927,-4.464506794,1.652306417,1.837464552,2.200268026,0.947637134,1.250739368,2.04738682,2.123580991,3.083615218,2.128163573,0.98266168,-10.42150115
Heavily indebted poor countries (HIPC),HPC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.354440508,4.430693543,0.361513241,0.762643736,1.566169948,-0.149305786,-0.747175682,1.619799018,1.738260479,1.762681463,1.513168686,-1.039468324,0.173165444,2.970361848,-0.531365085,1.416844099,0.970041854,-0.282156944,-1.964654402,-1.9846703,0.818689604,-1.531419585,-1.905989456,-1.394761824,-0.930185635,0.323013546,0.380705879,-1.624178463,-0.763053277,-3.267133489,-2.19773862,-3.481369943,-2.375987627,-3.032578194,2.077749402,2.167332834,1.36299757,0.781527459,0.3988418,-0.104132785,1.362872922,0.680227779,1.588395454,2.453914844,2.99825504,3.304863399,3.310416946,3.137854987,1.648224253,2.922127748,1.908537145,2.792087936,2.881641153,3.054850252,1.73530786,1.370606843,2.212315284,1.731553956,1.275695267,-2.383662399
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36788061,6.722704991,2.35362053,-0.519192439,3.881431966,6.996382927,5.615960924,5.605728368,4.125517328,4.174300539,4.968592836,5.090587715,1.905558009,-7.226150399,-1.092473909,0.146805607,-2.092972505,-0.169441845,0.065327718,3.279516762,4.223478737,4.688604235,3.730298166,3.430497562,-7.958640393
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-4.798356649,5.814875038,-3.774226846,-3.527852723,0.216236506,-2.467270436,-3.975502789,1.248471035,1.916909885,-1.126101468,4.668736186,-0.696174254,3.024012041,3.981208992,-0.680776664,6.411376184,1.690875226,4.058849542,5.296916292,5.034551717,-5.043424423,-5.796804802,-1.44950433,-2.015576795,-1.65995537,-2.667118311,-2.895139661,-1.867566125,-4.877365006,-0.974050306,-0.116246177,-7.132455362,-7.21609771,-13.59102167,7.879959813,2.255262166,0.870659383,0.38238206,0.927556836,-0.854830509,-2.013035093,-0.751074571,1.664314386,-2.837703656,1.947535378,0.11688383,3.896273082,0.871694909,4.66931252,-5.267845113,4.567196201,-0.924115994,1.600779521,1.947791782,0.224724405,0.367154616,0.959944659,0.380743939,-2.903169586,-4.555498183
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.026235553,-0.462665221,3.088168309,1.630917596,0.254472702,3.35112956,4.142033696,3.363403412,4.750944275,4.313090929,5.039960756,4.383084073,5.055229739,4.451147689,4.193132894,0.397591781,1.235394662,-6.55491152,1.350986876,2.226366856,-0.869998385,2.141630859,4.510099905,4.066661995,2.441866879,4.594487546,5.533427038,4.688663954,-4.748350156
IBRD only,IBD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.435699209,1.93041132,2.34695063,5.438863543,3.2138406,2.552006958,2.221355056,4.452119582,4.926882495,4.989601945,3.886887295,4.409627115,5.198984604,3.629588568,2.269367482,4.705211161,2.327084026,1.338960943,2.327640751,2.201450961,0.117339746,0.708042826,-0.708082273,2.603397936,2.416240838,2.359156405,2.852202931,1.857754142,1.068804259,0.309396083,-0.63888288,-0.647981462,1.47408305,1.170152069,2.307144802,3.497850609,3.598824957,0.717313569,1.90142344,4.535035686,2.111633519,2.946851864,4.131693137,6.574119741,5.760437968,6.772871651,7.396426516,4.498144839,0.999579672,6.257337756,4.954244931,4.019961913,3.941012091,3.301716555,2.944345401,3.332462241,3.984567639,3.626554586,2.818661836,-2.811629475
IDA & IBRD total,IBT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.042859496,2.022509425,2.354369928,5.031108783,3.059099579,2.027276765,1.282378936,4.067079334,5.080623352,5.331691925,3.891650613,3.823065703,4.819871904,3.735766305,1.642403197,4.491650465,2.196553878,0.932060469,2.129680963,1.970364263,-0.335992773,0.289959656,-1.088008659,2.185436677,2.220551246,2.079470565,2.570941393,1.727174626,0.861703191,0.2423888,-0.812758338,-0.813492855,1.067246004,0.782390504,2.031027811,3.234320504,3.229058957,0.55106659,1.636098888,4.132365112,1.924038819,2.767247445,3.83272141,6.199711828,5.409917456,6.348142247,6.932539469,4.163826259,0.908820441,5.85527938,4.539585851,3.68726529,3.693387865,3.089603745,2.617815703,2.922078465,3.594225534,3.266001738,2.440777709,-3.090289139
IDA total,IDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.321326337,3.018889232,2.48812132,2.147739877,2.028508869,-1.90577293,-6.144882128,0.944222501,6.692680981,8.550556112,4.059853343,-1.022500133,1.642724543,5.049783229,-3.617034968,3.070181815,1.669097739,-2.211687773,1.0205756,0.563792654,-4.009799542,-3.109942348,-4.116830428,-1.197528743,1.225392071,0.173818793,0.651940353,1.481228494,-0.129139895,1.215319767,-1.166158219,-0.889369055,-2.115327682,-2.143623836,0.696147471,2.128734248,0.647881568,0.772474541,0.535036652,1.333886936,2.220954328,3.259159976,2.732916398,4.195319132,3.757492053,3.769106502,3.88951086,2.891201066,3.022566675,3.79110583,2.19897953,2.382388653,3.624786389,3.578358989,1.594571366,0.859902799,1.93564163,2.232123774,1.351369779,-2.857408161
IDA blend,IDB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.079970722,1.801719671,5.232903104,2.509846109,2.906455751,-3.224423099,-11.11936867,-0.663574573,13.53598019,15.55973533,8.089233941,1.281557268,2.836800437,5.929315578,-5.06460146,3.37573764,2.104296763,-3.946224029,2.833499406,2.171556183,-7.688220727,-4.321171557,-6.401956451,-1.470714055,2.932879564,-0.428701682,0.556247955,3.129798703,-0.008972531,3.676832523,-0.938604737,0.304565406,-3.008122014,-1.913287533,-0.76476902,1.969553557,-0.484426196,0.134896369,-0.503341681,1.287065859,1.992557587,5.097000739,2.75638241,5.118880753,3.501617404,3.324567385,3.262478139,1.852725555,3.562334716,3.729836292,2.291572515,2.184151719,3.289570559,3.506029216,1.361095926,-0.839965978,0.408694071,1.166430469,0.039033515,-3.260988575
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.985788898,-0.821874197,-4.806158573,0.791338117,-1.610445055,0.039260867,-1.339422335,7.94362249,3.975221897,4.711375925,4.221323815,4.262872669,5.334020175,4.912594044,2.359685445,4.264636767,6.138025986,4.228384883,4.799295375,7.318041868,5.431383069,-0.09015986,1.857985988,4.648166284,0.313874497,3.7422332,2.891931495,3.80170995,5.507034964,5.3479457,5.07105896,4.711831054,4.760224439,5.839520704,6.562205374,6.217928008,3.189871378,-14.35055602,-0.605436819,3.482210606,2.235179698,3.090635928,3.376532827,3.630908791,4.289591484,4.107514355,4.946468138,4.620033675,3.247328238,4.812273068,4.748318533,4.606485522,4.151428229,3.639072303,3.555062495,3.758837332,3.841197264,3.987824861,3.871444142,-3.10714219
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.533979849,4.158867002,-0.012418155,1.802351769,1.186532289,-0.600110769,-1.392939295,2.306775241,1.059020107,2.030888934,-0.235039589,-3.759112812,0.043107845,3.746850573,-2.013016606,2.428648368,0.837135108,-0.283091358,-1.515661929,-1.822355085,0.61869024,-1.89767063,-1.735694831,-1.061005384,-0.733610876,0.688735435,0.640134517,-0.482474833,-0.336669233,-1.604701674,-1.420547594,-2.223347906,-1.040910034,-2.367565487,2.358364843,2.292585643,1.846160448,1.413230081,1.605585565,1.382700217,2.4767874,1.449577029,2.753525805,3.289467989,4.044514011,4.231551698,4.516875453,3.913098147,2.458792398,3.781316464,2.034501489,2.526869517,3.903411,3.599947217,1.785808114,2.521857909,3.389788389,3.223025327,2.57671252,-2.479971708
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-0.307538958,17.41942772,7.786897625,9.440550954,4.784297454,2.661790462,0.693917211,0.327559942,2.357252372,3.664760766,3.618960413,6.59026052,7.177993351,11.85663686,12.1140978,4.005340593,4.362370513,5.37147603,5.247445112,4.357238821,4.873880004,6.388248424,6.035028016,3.507028468,1.054545831,2.818757271,1.960347602,7.754378754,4.822480633,5.781287488,-0.079411014,6.870135285,2.451529311,1.65050423,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.670481843,0.860769633,3.836414097,5.249911832,-4.640156216,-2.116105383,5.59463359,1.226223207,4.269854858,2.864361485,-0.626350139,-2.815627958,0.919173975,-1.146912475,6.644905165,-0.653096224,4.82517744,3.322549402,-7.388101983,4.298982291,3.571275709,1.093955346,4.828035053,1.464367976,2.902381637,2.475166322,1.719486841,7.299419353,3.734376373,3.365072562,-0.98357369,3.390418193,2.706727295,4.606289449,5.529881349,5.53041633,2.12301449,4.248843461,6.89811623,2.021088595,3.027376664,2.064876099,6.0937051,6.193652699,6.231949735,6.403284237,6.04817415,1.587598304,6.351088271,7.04234767,3.893966041,4.165673052,5.135074506,6.186679513,6.796759064,7.082227583,5.665781149,5.433077451,2.992664406,-8.870731223
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.266448193,4.918859232,3.055223011,2.547205066,3.932444102,-0.123900239,6.755714793,5.676693652,1.708912727,1.89987264,2.122298678,1.321021127,-0.949008079,3.709681076,2.920734363,-0.47356357,4.652240368,5.668378702,6.234039625,8.375005912,1.345299512,2.640608098,2.180589962,5.339771722,9.073770449,6.524655959,9.906649265,7.599162347,9.267687676,7.964861278,3.646772861,4.130132747,1.336422067,4.847951352,3.458013647,2.199028612,2.317560322,-6.366928455,-6.033938313,1.220193075,0.163352409,-0.295580191,0.6952382,7.849177972,23.99924885,0.848893863,7.947818089,7.180306066,4.131290643,2.167539961
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,8.602108214,5.807368009,4.50121207,6.393983695,14.18102905,8.324814799,8.686550639,11.76531579,13.23023643,8.207917522,11.41161327,11.40208351,5.637506666,3.59062277,-5.142931259,13.77551156,-6.978733689,-16.72153397,-13.53558509,-29.98647547,-8.823492227,21.91515606,4.197180332,-12.40465231,-1.905864588,-13.70706497,-3.192717538,-8.80894062,2.653029652,10.71945013,9.838634055,0.935079748,-0.567478789,-2.883603804,0.865662467,3.757912251,-0.840971743,0.839720175,-0.356803444,4.482692788,-0.399535926,5.954625268,7.374448322,3.129949038,1.990106146,3.820526882,6.970579973,-0.839121843,-0.106537759,4.596441214,1.445848161,-8.553315151,-1.423453095,3.274967973,-2.611070513,11.86871536,2.327750916,-7.319910527,-8.036286274,0.35574163
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,-0.255217039,1.040637609,1.90302979,0.37057096,1.06974074,12.40607425,8.904340775,13.44590491,-1.316669064,13.42876324,17.23719963,21.15145772,-3.490876448,0.650760748,-15.32155463,-3.915574394,-0.92928898,2.319413537,6.970137728,-2.157085043,-5.299718104,53.9748229,-64.99236918,28.89399409,26.49321297,0.749098584,-0.971523645,7.635467529,17.52548298,30.74234421,14.0358774,13.46078754,-1.225551334,-10.86335891,-38.41822566,49.48028034,-0.625885621,3.622349736,0.195033168,6.418962303,1.283329328,3.652094696,4.104570252,9.77517248,3.515701426,-3.456831373,1.306943781,10.56009746,-4.218550368,-3.477925499,2.11704971,-12.39905204
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.012883033,6.324752321,8.337935834,7.979744982,5.527347379,6.910046042,-2.847474491,-6.758929123,1.427705267,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004073369,4.908587599,6.219220123,2.784468611,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,1.947621646,0.338205756,-8.142515917
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,,,,,,,,,,,,,,,,,,,,,,,,,,,2.286852872,1.312928325,1.631502306,0.498254302,4.741981634,-2.232420091,-1.94591464,-0.685622931,2.375605555,2.015037123,3.743348599,3.880944017,1.185966615,-1.458426151,3.669065862,2.710587443,0.557237016,2.273413726,1.945078388,0.212807987,1.811032072,1.567289815,1.504795492,1.494161784,-4.164266997
